group,pathway,fgsea.FDR,fgsea.ES,fgsea.NES,fgsea.size,fgsea.FC,fgsea.leadingEdge,gage.FDR,gage.geomean,gage.statmean,gage.size,gage.FC
TBinLTBI,HALLMARK_COMPLEMENT,4.123473284016593e-5,0.5163070081726151,1.8275904754302745,183,up,IL6;F3;CXCL1;DUSP5;CASP5;SERPINB2;MAFF;TNFAIP3;PLAUR;SERPINE1;TFPI2;IRF1;EHD1;PIM1;CD55;KYNU;ACTN2;ZFPM2;PCLO;GZMB;OLR1;PLEK;FYN;CFB;CFH;MMP12;ZEB1;CASP4;CCL5;SRC;MMP14;RASGRP1;F5;CR2;HSPA1A;IRF7;CEBPB;DOCK9;DGKH;GNG2;CLU;COL4A2;LCP2;ANXA5;GATA3;GP1BA;GZMK;APOBEC3F;TMPRSS6;CASP1;CASP7;PLSCR1;SPOCK2;CD40LG;APOBEC3G;PLAT;C1R,0.0024616674110305783,6.530516685569515e-4,3.2434564947689513,183,up
TBinLTBI,HALLMARK_DNA_REPAIR,0.8898493209020814,-0.20382230334887627,-0.888157764562614,145,down,CDA;SAC3D1;TK2;NME4;ERCC2;POLD1;PRIM1;MRPL40;TARBP2;ZWINT;NME3;POLR3GL;PCNA;MPG;POLB;PDE6G;TAF6;SMAD5;REV3L;ERCC8;RFC4;NME1;ERCC1;NELFB;POLR2I;ERCC5;SURF1;SNAPC5;AAAS;ERCC4;CLP1;GMPR2;NUDT9;SNAPC4;BOLA2;APRT;POLE4;POLR2E;POLR2J;RFC2;POLR2G;AGO4;TP53,0.4246442298503573,0.04357885717471586,-1.7173967330632314,145,down
TBinLTBI,HALLMARK_E2F_TARGETS,0.9993194889581596,0.2041395607379008,0.7249281564199982,190,up,ESPL1;NBN;CDKN1A;CKS2;LMNB1;SPAG5;EZH2;CDK1;CDKN2A;UBE2S;BRCA2;PTTG1;RRM2;WEE1;HMGB2;MYBL2;TFRC;CDKN3;MTHFD2;BIRC5;NAP1L1;RAD21;CHEK1;DIAPH3;MKI67;TRA2B;PSMC3IP;HELLS;DEK;GINS4;MAD2L1;SRSF2;KIF4A;MYC;CDC25A;HMMR;CDKN1B;DLGAP5;SPC24;KPNA2;CENPM;IPO7;KIF2C;NUP153;MLH1;HMGB3;RAN;ING3;RPA2;WDR90,0.8749924347880296,0.7524934939177054,-0.6830861003274441,190,up
TBinLTBI,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,4.123473284016593e-5,0.6146515246323492,2.1430579582634546,154,up,INHBA;IL6;AREG;MMP1;CXCL1;GEM;CXCL8;TNC;GREM1;PTX3;DPYSL3;TNFAIP3;PLAUR;CXCL6;FERMT2;SPP1;SERPINE1;TFPI2;ITGB3;GADD45B;NT5E;SDC4;IL15;VCAM1;WNT5A;COL1A1;GADD45A;VEGFA;PLOD2;SERPINE2;FSTL1;MMP3;CD44;CALD1;JUN;FAS;PDLIM4;MMP14;PMEPA1;IL32;SGCD;CTHRC1;MYL9;FZD8;IGFBP3;COL6A2;COL4A2;SGCB;LAMC2;ACTA2;OXTR;COL5A3;SAT1;ADAM12;FGF2;TGFBR3;GPC1;ITGAV;ID2;MATN2;LAMA3;COL7A1;ENO2;VIM;FBN1;PDGFRB;GJA1,6.0822304827537715e-6,8.5151226758553e-7,4.910276134848096,154,up
TBinLTBI,HALLMARK_ESTROGEN_RESPONSE_EARLY,0.008521743017758755,0.43082553583437955,1.513730652712862,168,up,AREG;HES1;EGR3;PMAIP1;CA12;LAD1;TTC39A;SLC7A5;SLC27A2;KCNK5;PTGES;NAV2;MREG;BHLHE40;RHOBTB3;CD44;KLF4;SLC2A1;TBC1D30;MUC1;TSKU;LRIG1;BCL2;RASGRP1;TMPRSS3;HR;SH3BP5;KLF10;TIPARP;CISH;SVIL;GLA;TFAP2C;ENDOD1;CCND1;ABLIM1;MYOF;SLC24A3;SLC19A2;XBP1;PPIF;B4GALT1;SLC37A1;UGCG;SYBU;FOXC1;MPPED2;TPBG;MAST4;ELOVL5;AQP3;FRK;GJA1;ADCY9;DYNLT3;DLC1;KRT8;SEMA3B;TPD52L1;MYBL1;RBBP8;TGM2;DHRS2;KRT18;SLC1A1;JAK2;BCL11B;CLIC3,0.024304751722578302,0.009235805654579758,2.368362463031342,168,up
TBinLTBI,HALLMARK_ESTROGEN_RESPONSE_LATE,0.006741648782570591,0.43911107032352015,1.5371409779973522,161,up,AREG;CCNA1;DUSP2;CKB;EGR3;CA12;ISG20;TFPI2;EMP2;SLC7A5;SLC27A2;KCNK5;CDH1;BTG3;CYP4F11;PTGER3;PTGES;CAV1;SNX10;ZFP36;CD44;TSPAN13;KLF4;GAL;PERP;TPSAB1;BCL2;TMPRSS3;HR;CISH;GLA;MDK;TFAP2C;CCND1;MYOF;SLC24A3;LAMC2;XBP1;PPIF;FOXC1;TPBG;ID2;PRLR;BATF;ELOVL5;PDCD4;JAK1;FRK;ST6GALNAC2,0.02362941569983368,0.008506589651940118,2.4001887434477034,161,up
TBinLTBI,HALLMARK_FATTY_ACID_METABOLISM,0.07658667925779779,-0.29494855680777315,-1.2723927486754771,135,down,CD1D;CD36;TDO2;IDH1;NTHL1;ALAD;ALDH1A1;YWHAH;HSD17B4;ALDH3A2;SLC22A5;APEX1;HADH;MCEE;ACADS;CRAT;DHCR24;UROS;EHHADH;ECH1;CPOX;CBR1;REEP6;GLUL;HSDL2;ACOT8;RETSAT;BCKDHB;CPT1A;CA2;METAP1;GCDH;ECHS1;PDHB;ERP29;ACAA1;IDH3G;ACSS1;RAP1GDS1;HSD17B10;PCBD1;UROD;ECI2;SUCLG2;RDH11;GRHPR;HIBCH;CRYZ;IDH3B;PPARA;BLVRA;MDH2;MDH1;SUCLA2;GSTZ1,0.4246442298503573,0.05095730758204281,-1.6413277151653423,135,down
TBinLTBI,HALLMARK_G2M_CHECKPOINT,0.26137566429248715,0.3227418821524329,1.1436687109283326,185,up,MT2A;ESPL1;SLC7A5;CKS2;LMNB1;DMD;NDC80;EZH2;PML;CDK1;HIF1A;EFNA5;SLC7A1;UBE2S;BRCA2;PTTG1;BCL3;CCND1;SLC38A1;SMAD3;EGF;MYBL2;CDKN3;BIRC5;RASAL2;TOP1;ODC1;SFPQ;RAD21;CHEK1;UBE2C;CDC45;MKI67;TRA2B;EXO1;CUL1;MNAT1;RAD54L;MARCKS;MAD2L1;CCNT1;SRSF2;KIF4A;E2F3;MYC;NUP98;CDC25A;HMMR;YTHDC1;CDKN1B;CCNA2;NEK2;KPNA2;ATF5;KPNB1;EWSR1;KIF2C;SRSF10;HMGB3,0.27153292012941277,0.17676883221574635,0.9289958349577552,185,up
TBinLTBI,HALLMARK_GLYCOLYSIS,0.6899717569071091,0.2685736425496489,0.9451529310995596,171,up,MET;IER3;AK4;ISG20;NT5E;HOMER1;TXN;CHST2;VEGFA;TGFA;DDIT4;PLOD2;CD44;EGLN3;ANGPTL4;CDK1;GPC4;PFKP;CHST12;IGFBP3;DLD;B4GALT1;P4HA2;GPC1;TPBG;PAM;SDC2;TKTL1;CACNA1H;ENO2;IRS2,0.784566281695539,0.6020089006346527,-0.25875593073146846,171,up
TBinLTBI,HALLMARK_HEDGEHOG_SIGNALING,0.021860999223557612,0.6064142814469277,1.643265160987256,28,up,HEY1;NRCAM;ETS2;ACHE;VEGFA;TLE1;PML,0.17496373925336492,0.08748186962668247,1.3782750858053516,28,up
