group,pathway,fgsea.FDR,fgsea.ES,fgsea.NES,fgsea.size,fgsea.FC,fgsea.leadingEdge,gage.FDR,gage.geomean,gage.statmean,gage.size,gage.FC
TBinRSTR,module_39,0.5872446639219395,-0.24184748665185224,-1.0433442133330662,124,down,CIDEB;IFFO1;DBNDD2;SLC46A3;SLC9A9;FBP1;LIN7A;DAGLB;ZBTB4;RPGRIP1;GAB3;SLC16A5;CHST14;TSPAN4;MAST3;BMF;ZNF689;TMEM97;VENTX;PPFIBP2;SMARCD3;HELZ;ABCA7;INPPL1;WDR91;FANCE;SLC9A3R1;ZBTB9;SPR;ADHFE1;COL8A2;DNAJA3;SH3GLB2;SIPA1;PHLDA3;FMO5;TNS1;FADD;HSF2;SSH2;CAB39;UCK2;RBL2,0.268788478274602,0.08764841682867451,-1.3593425095191796,124,down
TBinRSTR,module_40,0.27752081406105455,-0.27170258550045007,-1.1721408572568937,124,down,FOXRED2;STARD13;EDNRB;GPR162;RASGRP4;CMKLR1;MYO1A;GIMAP8;ZNF823;ZFHX3;ZKSCAN3;VAV3;RNF135;NSL1;RPA1;ZNF641;QKI;ZNF516;CTNND1;HSPBAP1;RIOK2;DUSP12;NMNAT1;FRS3;BLVRA;GAA;FLVCR1;FGD3;NUBP1,0.09205772058981715,0.018011293158877284,-2.1089106213910673,124,down
TBinRSTR,module_41,0.0049205962098498,-0.4814040927303896,-1.798975203847366,54,down,OLFML2B;NCF4;TNFSF12;TNFSF13;TBC1D14;SLC23A2;ZDHHC7;MPEG1;LRRC25;NISCH;CD163;COL23A1;TECPR1;ATRN;SGPL1;TMEM176A;P2RY6;EXOC3;TBXAS1,0.06813354501527885,0.010368148154498954,-2.3485438533654257,54,down
TBinRSTR,module_42,4.157016449907952e-4,-0.5955332711456973,-2.6112546548172757,139,down,ADORA3;GPR34;RAB3IL1;TLR5;DOK2;GRAMD4;KLHDC8B;HS3ST2;TMEM86A;ASRGL1;ABCC5;CMTM1;LRRC45;MYO7A;ZNF503;DAB2;LYL1;SLC2A8;UBAC1;MS4A4A;SEPP1;CCDC106;SDS;AP1B1;PIK3R2;FUCA1;GNPDA1;SORBS3;BLVRB;NMRAL1;CLEC7A;FCRLB;LILRB5;NPL;NCKAP1L;HOMER3;MYO5A;TGFBR2;DIS3L;SHMT1;PFKFB2;MFNG;SDCCAG3;TLR4;MPP1;SLC37A4;TMEM150A;GAS7;ZNF185;ARHGAP4;LY86;DISP1;IQCK;CR1;PCCA;LGMN;STAB1;CTSK;TSPAN15;NUDT14;FOLR2;MAFB;PTDSS2;GPS1;AIF1;CALM3;CENPB;TRAPPC5;IQGAP2;POLR3GL;HMOX1;HSDL2;DOK7;PGAP3;SUSD1,4.597059678957882e-7,9.993607997734653e-9,-5.78956662113193,139,down
TBinRSTR,module_43,0.5761704610577478,0.31049379559522716,1.0841724492015454,130,up,F3;EDN1;CYP27B1;RGS16;LRRC32;BCL2A1;CLEC6A;CCL5;EAF1;SLC35F2;FFAR2;SNX10;SAV1;PLEK;SSPN;UBE2Z;GTPBP2;KLF9;NEDD9;CSRNP2;ATF4;NCF1;TRIM69;PKD2,0.5575970176695845,0.3628856944403766,-0.35116784850482197,130,down
TBinRSTR,module_44,0.01809266397861373,-0.4125580918145052,-1.6066818352266192,67,down,MERTK;ABI3;SLCO2B1;EEPD1;PLA2G15;CD300A;IDH1;SLC36A1;ADAP2;TMEM180;IMPA2;PLOD1;ITGB5;HSD17B4;PARVG;RNASE1;MFSD1;ZNF219;SCCPDH;OSGEP;KCNMA1;HAMP;TSPO;PARP1;GPRIN3;SLC35B4,0.18104902571436401,0.04723018062113841,-1.686430353363559,67,down
TBinRSTR,module_45,0.5879764722022156,0.2754023460732714,1.047947368674541,419,up,CXCL5;TNFAIP3;PLAUR;CLCF1;ESPL1;SLC2A6;HBEGF;SDC4;NFKB2;CD69;SLC41A2;BTG3;STX11;ADM;KYNU;TRAF3IP2;PIM1;ACSL5;UPP1;PLOD2;SCN9A;GPR84;MARCH3;MTF1;SEMA3C;CD44;GK;PTGER4;TLE1;CCL18;HIVEP1;PRKCH;OLIG2;NOTCH3;ZNFX1;KLF4;PTTG2;ZBTB43;RILPL2;SPATA13;TANK;FAM107B;HIP1;NFAT5;MEI1;ENPP4;CD82;DNAJB6;BAZ1A;SESN2;TCF7L2;SLC31A2;ACO1;RUSC2;LPAR1;P2RX4;ENO2;ATP1B1;EDEM1;NFKBIB;APOBEC3F;SLC22A4;LAT;TRIM56;AVIL;HMGB2;EIF5;USP11;PKIA;MDM2;BNIP3;SNX25;DYNLT3;ZNF654;BCAT1;PTPN12;FTH1;ARL4A;PDE7A;SLC3A2;OXSR1;CASP7;RNF11;ITPRIP,0.5575970176695845,0.37074612974583165,-0.3299877164880489,419,down
TBinRSTR,module_46,0.462587192901472,-0.24580464149811632,-1.0867049493222902,148,down,PTGFRN;MS4A6A;CLEC10A;HLA-DMB;RNASE6;CD200R1;CCR2;SLC12A9;ZNF443;BMP2K;SUOX;PAK1;CD302;GATM;INPP5D;GPR160;LRRK1;DEXI;ABR;SPINT2;ACSS2;HLA-DMA;CLSTN1;RNF217;PAAF1;AHCYL2;SFXN5;ARHGEF6;NAAA;FGD4;ELMO1;NRBP2;CPNE3;CTSC;CARM1;CNN2;TULP4;LMO2;RAB31;PEX11B;DOCK5;ARHGAP11A;CPVL;CAMK1D,0.33100542799237753,0.13671963330119943,-1.0972298149548698,148,down
TBinRSTR,module_47,4.157016449907952e-4,-0.46405402550991764,-2.0498571938087307,147,down,TMEM37;ASGR1;PSRC1;RBP7;ZNF467;NAIP;CACNA2D3;GPBAR1;ITSN1;PLB1;TPCN1;RNF125;FES;MAF;ASGR2;SIRPB1;OPRL1;SLC45A4;IQSEC2;APPL2;GGA2;WDFY2;SYT15;REEP4;AMDHD2;ZKSCAN4;WWP1;MEF2C;CRTAP;ZCCHC24;CX3CR1;MPPE1;CALML4;CRYL1;NINJ2;WAS;FXYD6;SLC25A40;FMO4;NLRX1;CTPS2;MAPK3;MSRB2;MBP;CYBRD1;PGA3;CSF3R;GALC,0.004789408296425178,2.88710935761208e-4,-3.482254283584953,147,down
TBinRSTR,module_48,0.1285818528809183,-0.25741959300802525,-1.2016713811936752,230,down,SLC47A1;FZD2;SCARB1;GFRA2;CHN2;REPS2;AP2A2;SLC2A9;NFXL1;CDR2L;FXN;ACACB;ERCC2;GAS2L3;SNX29;ZYG11B;SLC22A16;QPRT;MPST;NLRC4;SYK;ACSS1;DHRS1;PPM1F;PECR;NOXA1;GALT;DPEP2;KCTD6;SLC30A1;FCHO2;CD209;ZNF280D;TST;NUDT1;TMLHE;LRMP;AMACR;TMEM175,0.12089778656387415,0.026282127513885666,-1.9435320747466838,230,down
TBinRSTR,module_49,0.17123004418359597,0.5897316743685787,1.4571131322438888,17,up,KREMEN1;PDK1;EIF1AY;CLEC2B;RPS4Y1,0.8525002075101069,0.6486414622359509,0.38544874260563355,17,down
RSTRinMEDIA,module_01,1,0.22601690248293144,0.8895695018328271,90,up,SPINT1;TPI1;GAPDH;STX10;ZFYVE19;PGK1;PGAM1;TMED2;RNASEH2B;POLD3;RINT1;HIATL1;ALDOA;RHOG;COIL;SPTLC1;UBA6;CSNK2A1;DYNC1LI2;PGAM4;TMEM33;TMED7;KIAA1468;TAGLN2;NRAS;RTN2;TECR;SEC24D;MRPL28;MGAT2;PRMT2;RAB18;ZNF529;RALBP1;ST13;SPCS3;POLE;SLC35F5;NUP54;GYS1;PRKAG1;RAB35;STARD5;PDE12,0.04758279724853642,0.013447312265890726,2.2436609689728244,90,up
RSTRinMEDIA,module_02,0.18343180197616377,0.3565569040568435,1.3323114033614418,66,up,GNAQ;NOL12;SMAD5;ADAM9;PSMC4;KPNA2;SMS;OPN3;NVL;POT1;RP2;TMED10;MDFIC;SLC25A24;CNBP;ADAM10;ARPC3;APIP;TUBA1C;ECD;XRN2;ZMYM1;GFM2;STT3B;RP9;ARPC1B;ACLY;GNG10;GATAD1;TSNAX;MORF4L2;SENP6;ILF3;SPG21;PLEKHF2;ZFAND6;ZNF701;BECN1;DHX9;SUMO2;ROCK1;PEX26,0.02525178958732951,0.005489519475506413,2.6058906866787805,66,up
RSTRinMEDIA,module_03,1,0.12555612787914378,0.5783242037128719,465,up,HLA-DRB4;ACY1;MAPRE3;C1QA;SULT1A3;LRP1;DHRS4L2;APLP2;FBXL15;TUBGCP2;PLXNB2;UCP2;AP2M1;JOSD2;DGUOK;PTS;GPX1;LTBR;ENTPD6;STX10;SH3TC1;TMEM219;SLC25A1;SCAMP2;PRDX5;MAN2B1;ZNF385A;RAB5C;CAPNS1;ARRB1;UAP1L1;TNFAIP8L2;RETSAT;BUD31;TYROBP;UQCRC1;MCOLN1;MAP1S;NCOR2;BCL2L1;FCER1G;POLD3;BCL7C;GNAI2;RINT1;NRP2;GPAA1;ATP6V0D1;PHKG2;OS9;CLEC11A;ARRB2;RNF5;NDUFV1;TSTD2;CDC42BPB;YWHAE;NEU1;RFXANK;MRPL2;GHDC;SYNJ1;CGRRF1;ACAA1;GBA;SPTLC1;APH1A;PACS2;KPNA3;STXBP2;RNH1;USP48;ZNF512;UBA6;APP;GLYCTK;PHAX;BSG;FAM175B;COMMD4;DHRS4;ARHGEF11;FUBP3;NDUFS1;BRE;ARF5;ERGIC3;COPE;EIF3A;RREB1;DDX41;AUP1;FASTKD5;APEX2;PHC2;SSFA2;CYBA;ARF3;CUEDC2;PSD3;OGDH;AGPAT1;GOLGA1;CORO1B;PRKAB2;WDR81;UBE4A;MAP3K11;RIN3;HS1BP3;NFX1;SNX14;MLF2;VPS52;TRAK1;GNA11;BAX;RTN2;VPS18;BLOC1S1;GPR137B;UNC45A;CUL5;PIP5K1C;IL17RA;GTF3C1;PYGB;TECR;SYAP1;DNM2;FAF2;GRB2;IDH3G;PTPN11;PAPD4;CHM;UBLCP1;ABCF3;MRPL28;MED24;C1QC;CTSA;ANKRD17;CAND1;AGPAT3;GAS2L1;FAM3A;NUP107;WDR44;ARSA;AAMP;CAPRIN1;PTPN23,0.0028124704376405385,1.2228132337567524e-4,3.689465422196628,465,up
RSTRinMEDIA,module_04,1,0.16729421849736564,0.6157883874303913,61,up,ADCK5;ANPEP;MTSS1;LEPR;ENG;LAPTM5;DPP3;PLEKHO2;AGPAT2;RIOK3;EMP3;B4GALT7;USP5;SCAMP1;DAPK1;CLIC1;PNPLA6;ALDH16A1;CLPTM1L;EFTUD2;PJA2;PPP1R12C;MSN;DOK3;MYD88;RBM42,0.12110133548441589,0.07704588710127275,1.4369442863094943,61,up
RSTRinMEDIA,module_05,1,-0.1941457062829507,-0.5494161300909081,99,down,PPP2R2B;PTPN4;ST6GALNAC6,0.12110133548441589,0.07897913183766256,1.4185808340598371,99,up
RSTRinMEDIA,module_06,0.062453141400509816,0.3575768767982551,1.4551402747161224,114,up,RNASE4;HK3;ANG;SLC39A4;HYAL2;PARVB;LAGE3;MFSD7;ZSWIM6;RUVBL2;DPM2;TBL3;EXOSC5;G6PC3;PSMD5;UTP14A;M6PR;HOOK3;NUP93;AHSA1;AK2;COQ9;LGALS9;IFT122;HSP90AB1;LSM12;CHSY1;STIP1;PHF14;LYSMD4;CCT3;MRPL4;NDUFS8;PPM1D;STAM;FBXO11;SEPN1;TTLL12;NUDT22;PA2G4;SH3BGRL3;MTMR6;PCK2;BAK1;MAPKAP1;SCYL2;TIMM44;DDX19A;FAM53C;GART;FLII;HNRNPD,0.00443438027208249,5.783974267933674e-4,3.311812052424612,114,up
RSTRinMEDIA,module_07,0.0651238132684573,-0.5533953055899038,-1.5136686606743475,68,down,IFITM1;MAFA;CCL8;RSAD2;HERC6;IFI27;IFITM2;IFIT2;RTP4;IFIT3;CMPK2;TRIM5;TRIM22;STAT1;SP110;SAMD9;HERC5;IFITM3;OAS1;SH3PXD2A;IFIT1;ISG15;OASL;IRF7;SAMD9L;IFIT5;DDX60;ITGAE;DDX58;IFI44;IRF9;TRIM26;IFIH1;MX1;TNFSF13B;OAS3;XAF1;MX2;LGALS3BP;PHF11;IFI35;OAS2;LY6E;DHX58;DTX3L;PARP12,0.41496664397181976,0.0215157870642737,-2.0469462668476037,68,down
RSTRinMEDIA,module_08,0.1187399030694669,-0.5002244179697648,-1.3988183649352208,86,down,HAPLN3;GBP5;GBP4;TNFSF10;UBD;RARRES3;ETV7;SLAMF7;SP140;GBP2;CXCL11;VAMP5;FAM26F;APOL3;BTN3A2;GBP1;APOL6;NLRC5;BTN3A1;CFB;TAP1;BTN3A3;CXCL10;HLA-G;WARS;HLA-F;SERPING1;LRRCC1;TMEM140;APOL2;MOV10;PML;ITGAL;PAXIP1;ANKRD22;UBE2L6;TRAFD1;AIM2;TAP2;PSMB9;DYNLT1;ELF4;NMI,0.41496664397181976,0.027063041998162146,-1.9393618180341134,86,down
RSTRinMEDIA,module_09,1,-0.3037574571835177,-0.8333079874675893,70,down,ADM2;TNFSF14;SLC44A2;SLCO4A1;SLC28A3;ASNS;SATB1;CSF1;TRIB3;GNG2;SORL1;SPTAN1;DKK2;HEBP2,0.5092699540998639,0.42070126643032235,0.20057552449756333,70,up
RSTRinMEDIA,module_10,1,-0.3247515565138079,-0.9311481103328364,119,down,STOX2;NMT2;SLC25A38;SLC25A26;TMEM138;RPL13A;RPS6KA5;PRDX2;RPS18;RPL36;RPL30;RPS3;TMEM18;OBFC1;PPP2R5C;RPS6;RPS14;AGBL5;RPL37A;RPL12;RPS25;RPL9;MDP1;TTPAL;EEF1G;EIF4B;RAB33B;RPS11;RPSA;RPS2;RPS12;RPL19;RPS4X;RPL27A;EEF1A1;RPLP1;TCF3;RPL8;RPL4;FAU;MRPS21;RPS5;NSA2;TMEM87A;RPL24;SETD1B;EIF3F,0.4851271596379235,0.38053392644733636,0.3046205503418929,119,up
RSTRinMEDIA,module_11,1,-0.3496362599835043,-1.016481299803072,150,down,IL7R;RRAS2;ITGA3;FAHD2B;SCMH1;RPS27;FAM117B;PPP1R3F;ABCC1;XRCC6BP1;RPL18A;TAGAP;RPS29;RPL3;RPS27A;RPL21;RPL32;RPL31;PKP4;RPS15A;RPL13;CRYBB2;RILPL1;RPS3A;RPL39;ZNF513;RPLP2;RPS15;AKTIP;RPL17;RPL18;RPS20;RPS10;ZNF586;IDS;RPS16;RPL41;RPL35A;EEF2;RPS28;LRP10;RPL7A;RPL11;RPS19;MRPL10;PELI3;PHF19;RPL35;RPL38;DUSP28;CCNG1;ABHD14B;RPS13;C5;RPL7;ZC3HAV1;RPS17,0.6343320765912851,0.5653829378313627,-0.1647916675329563,150,up
RSTRinMEDIA,module_12,0.8821800367421924,0.2633556487456988,1.0374538804128863,91,up,HECW2;CD93;CST6;ITGAM;FPR1;RHBDF1;THBD;CDS1;LILRA5;PPARGC1B;SORT1;WFS1;TMEM50B;VIM;S100A13;MS4A7;BAZ2B;AVPI1;EIF4G3;TBC1D16;HSPB1;WDYHV1,0.08660924608274607,0.047070242436275,1.6828403548953201,91,up
RSTRinMEDIA,module_13,1,0.21252080489493336,0.9695434300485886,351,up,RYR1;ACPP;ABCB9;TBX3;AKR7A3;HPSE;TNFRSF8;SFXN4;SERPINB7;VMO1;SARS2;IL1R2;CKS2;CISD1;GNA15;TMEM86B;MRPL1;FBXO4;MIF;TIAM1;TLN2;SERPINB8;DENND3;NTHL1;SMPDL3A;LYPLAL1;PCCB;HMGB3;ZNF296;ITGB2;ERMAP;CHD1L;LAT2;FAM162A;IFT74;HIRIP3;PCBD1;EXTL2;TLR6;MEGF9;SLFN11;RNMTL1;FH;AKAP1;GLRX2;NDUFA4;MTIF2;MRS2;ZNF684;CHI3L2;PALB2;RAB38;DENND1A;SDHD;PCTP;RAC1;TRIM3;AGA;DOCK1;SUCLG2;RABEPK;UQCRC2;FASTKD1;MRPL15;EPB41L3;NDUFAB1;UFSP2;GPN1;PPIL3;LPCAT2;CRK;IL10RB;SLC11A2;FAM156A;TMEM120A;MRPL18;CREG1;TMEM185A;FAM96A;ANO10;CBR1;COX7B;NDUFS4;CYC1;CS;NDUFA10;ATP5B;TMEM203;MRPS25;VPS8;TP53INP2;GBAS;CLCN6;DEF8;APEX1;ERAL1;TCERG1;HIBADH;TFE3;PILRA;NSMCE1;METAP2;NNT;GGCT;WDR47;SDHB;TMEM51;OSGEPL1;SLC43A2;RNF138;BCAT2;CCDC51;CARD16;CCNH;TLR1;POR;UQCRHL;ARHGAP10;MDH1;LRRC58;SLC38A6;VNN3;SESTD1;ARV1;LEPROT;MAFG;HSP90AA1;SLC30A9,0.003987491206498415,3.467383657824703e-4,3.4093081192677244,351,up
RSTRinMEDIA,module_14,1,0.24691200792652057,0.9142009054328882,63,up,KCNK13;FAH;CD1C;DPYSL2;CH25H;PARM1;B3GNT2;CREB5;REEP5;TRIM36;SPATA5L1;SASH1;FZD1;DTNA;SLC7A7;NRIP1;UROD;MAPK9;CD300LF;ARPC2;INVS;KIAA0513;DRAM1;MYL12A;ATXN1;VCL;PLA2G4A,0.12403450581907488,0.08358847131285485,1.390519415227581,63,up
RSTRinMEDIA,module_15,0.3563476228992541,-0.44192416931775674,-1.2343554864501016,85,down,SOX8;TRIB2;GALNT12;GOLGA8B;ISYNA1;SOCS1;EGLN3;PALLD;ALDH5A1;RTKN;UST;MAP1A;RAMP1;PPP1R14A;CTNNAL1;BATF3;RAB33A;SYT17;WNT5B;AUH;RASSF7;GLS;KIAA1671;MMP12;RPL28,0.8527095394837858,0.7785608838765,-0.7691602776005034,85,up
RSTRinMEDIA,module_16,1,0.22498747589981694,0.8203925043260492,58,up,PCOLCE2;FOLR3;WBP5;FLRT2;LHFP;ARHGAP22;AKR1C3;PPFIBP1;TBC1D7;IRAK1;PPARG;IPO13;DHRS7B;JAKMIP2;CREB3L2;LARP4;FSCN1,0.152074174764354,0.10822421194626072,1.2432068690755218,58,up
RSTRinMEDIA,module_17,1,-0.3170388238388759,-0.8325663354937695,48,down,PBX4;HSF2BP;TMEM158;AMICA1;FAM57A;KIAA0922;PHLDA1;BRMS1L;CRADD,0.5437117685133254,0.47279284218550033,0.06847572278104261,48,up
RSTRinMEDIA,module_18,1,0.12921055676991333,0.5567280999869738,177,up,SGMS2;PDE1B;TAF1B;ST3GAL6;HSPA6;DNAL1;LCTL;AMT;JAG1;PSMB6;ALG14;ABHD2;FAM35A;NUDT9;SIGLEC9;FABP5;ALDOC;PCYOX1;SLC35A2;DPAGT1;CDC42EP4;NDUFAF1;PHTF1;VWF;ASL;PMM2;POLR2J;MAGOH;MINA;RBBP8;MPO;TTC1;DVL2;DAD1;TMEM62;LRRC28;DIRC2;SLC4A1AP;LPP;DSTN;DDX1;PSMB1;PSMC2;BTBD7;NANS;CTSZ;PSMC3;ATP2A2;PHKA2;CDCA4;PSMD11;GOSR2;PSMD7;CD81,0.06850309774509716,0.02974019071401375,1.892684531732274,177,up
RSTRinMEDIA,module_19,1,0.17883165735119916,0.7369043476069613,123,up,GPR27;LILRA2;FCGR2B;CALU;SSBP2;PSMD1;CRELD2;CALR;RWDD2B;HSP90B1;IFI30;FKBP2;TTYH3;RRBP1;PTRH1;ALDH6A1;HSPA5;MTMR10;DNAJB11;ZCRB1;SEC23B;PBRM1;ATP6V1C1;GMPPA;SCRN1;DPYD;PDIA5;SEC11C;RPN1;TMED9;P4HB;ATP6V1F;PARP3;SLC35B1;STT3A;PSMB5;SDF2L1;HYOU1;DHDDS;PTGR1;MRE11A;RHOT1;PSMB7;LHFPL2;NAT9;COQ6;TTC13;KITLG;H2AFZ;FAM50A;VCP;EIF4H;SEC61A1;CTNS;COPS2,0.06850309774509716,0.028577424876279553,1.9135119971100043,123,up
RSTRinMEDIA,module_20,0.2379834319526627,0.4016960863678368,1.3522441339138507,39,up,CD151;CFP;ACYP1;TCEB1;NLRP3;S100A11;ELL;STX3;NME3;ZSCAN5A;ITPR2;FCGR2A;EMP1;SPINK1;IL13RA1;ANTXR2;AGPS;POLR2G;ZNF622;CSTB;AOAH,0.06850309774509716,0.029132777359675628,1.936650521549098,39,up
RSTRinMEDIA,module_21,0.11335113340323645,-0.5074768212685958,-1.4145497045589974,83,down,BEX2;SLC38A1;TRIM9;SPSB1;LAMA5;HPGD;AK1;LY9;SEL1L3;SERPINE2;CCL22;PLEKHF1;GREM1;CCNA1;UCHL1;KCNE1;SEPT4;ARHGEF10;HTRA4;EMILIN1;HES4;TRAF5;TUBA4A;DPYSL3;ATF3;NT5DC1;CIR1,0.93458485584705,0.08126824833452603,-1.402967469041781,83,down
RSTRinMEDIA,module_22,0.0995853177861718,0.35046031128656174,1.3793605747999664,90,up,CEP55;HTRA1;CCNE2;HMMR;CCNB2;CDCA8;SPA17;OLFM1;CCNF;PFKM;TK1;CENPE;PTTG1;KIF11;NUSAP1;PLK4;MORN2;ZDHHC16;APITD1;GPSM2;ICMT,0.06140787790420637,0.01868935414475847,2.0985814984854065,90,up
RSTRinMEDIA,module_23,1,0.14253157172883707,0.683999602125322,568,up,MARCO;MICALCL;NEFH;ARNT2;NUDT6;VSIG4;NRGN;GLB1L;HNMT;SATB2;FRMD4A;SPRED1;MRPL22;ASB13;ABI2;ETV5;KCTD12;AHCY;ZSCAN16;ITPA;LGALS1;LILRA3;FAM126A;UQCRQ;TMEM14A;GTF2H5;EEF2K;NARS2;NDUFB6;MSR1;PTGIR;ZBTB47;COX6C;ACOT11;LRRC57;STX8;LIN37;SRGAP1;TM6SF1;TRMT5;SORD;AARSD1;NDUFC1;L2HGDH;FOXRED1;LSM2;NDUFB3;SNX24;TRMT1;TBC1D9B;COQ2;STRA13;SNRPF;URM1;FAM45A;TUBB;GEMIN6;NDUFA8;COMT;HEXB;ZEB2;NDUFB2;LIMA1;CHCHD1;S100A10;MYB;GLO1;LRRK2;CLTB;GLUD1;CCDC47;ATP5C1;ACACA;HEATR3;PARK7;TM7SF3;ASH2L;SRR;GPAM;ACAT1;YTHDC2;PRICKLE4;TPMT;EXOC6;FAM49A;CASP6;TACO1;MAPRE1;IARS2;SKAP2;LSM5;LCLAT1;APTX;NOL3;FEM1B;KIF1B;ADSL;EXOC1;PTTG1IP;CNDP2;ZNF789;FECH;NUDT5;YIF1A;CCDC17;ARPP19;EBPL;RTN1;SAE1;HN1;MAP2K1;TOP1MT;DTD1;SLC25A3;MYO1G;HIPK3;RPL26L1;PSME3;FAR1;KLHDC4;H2AFY;MAT2A;AKR1A1;AP3S1;RSPH3;UHRF1BP1L;COMMD3;ENOPH1;PARP2;ATP5I;RBM3;TRIM39;ETFA;BBS1;XRCC6;UBE2N;TRIAP1;RCC2;HINT2;ATP5J;CSRP2BP;HRSP12,NA,NA,NA,NA,NA
RSTRinMEDIA,module_24,1,0.20008814486481985,0.9597210501657278,730,up,ANGPTL4;SERINC2;RAB23;RPP40;TICAM2;TUBB3;CD300LB;PLEK2;CSTA;UCHL3;KCTD15;KCNG2;NME1;RRP7A;PRDX4;SULT1A4;SLC15A2;FRMD3;GALE;ENTPD1;WDR77;PFAS;POMT2;NDUFAF2;DNLZ;EARS2;PNO1;COTL1;VASH1;FDX1L;RHOB;ILVBL;FAM131A;C1GALT1C1;SRPRB;NME2;FAHD1;ALDH1B1;GTDC1;DUSP18;HESX1;SLC25A22;TMEM192;ALKBH2;IER5L;BOLA3;IFRD2;SLC25A12;ZNF593;EXOSC7;MRPS17;ARMCX5;ALG8;HMBS;MARCH2;PIGU;OGFRL1;C1QBP;PEMT;EBNA1BP2;SGMS1;MAPK14;CCDC58;PDIA4;MRPL27;NEDD4;CIRH1A;PPIL1;MRPS10;TTC4;SYCP3;MRPS11;PRPF4;FKBP3;PGM2;CLCN5;ZNF280C;ALG3;DHX35;WDR4;XYLB;RTN4IP1;PPP1R14B;RPN2;MRPS28;MFHAS1;GMNN;RRP15;RIOK1;RMI1;MRPL17;DDX31;CSTF2;ASAH1;POLDIP2;MRTO4;RASA1;ATP5G3;SNRPB;BASP1;PAK1IP1;CCDC86;UTP6;SURF6;PSMG1;RGS2;PGAM5;IPO5;PRELID1;NOP2;TEX2;WDR12;TRIM25;GNG5;MTHFR;PUS7;GRB10;CD63;SLC38A10;MRPL21;NUDC;ZDHHC9;BOP1;CCT6A;AIMP2;MRPL13;DCTPP1;MEMO1;NARS;GFM1;CECR5;FKBP4;TOMM5;PIGW;MRPL35;POLR2H;TMEM126A;ST8SIA4;FHOD1;CCT5;DDX10;N6AMT1;SAT2;ALDH2;FAM110B;SNRPC;IPO4;HSPE1;WDR46;DCUN1D1;LARS;PREP;ZWILCH;BNIP3L;THUMPD3;PFN1;TCP1;ARHGAP24;ACTL6A;EED;EPOR;DARS2;HSD17B10;TUBG1;GOT2;DHX33;TXNDC5;PHB;LETM1;KCTD20;DTWD1;SNRPD1;POP4;NCL;GPATCH4;TUBGCP4;PFDN6;IVNS1ABP;RSAD1;GNL2;INTS7;MRPS18C;PPAT;RPF2;HSPH1;TUFM;MFSD10;SFMBT2;CCDC117;ATP5G1;SMAD6;SCO1;RBMS1;SRFBP1;NPM3;BCCIP;NR2C2AP;LTV1;TMEM173;SIGMAR1;HSPD1;RARS;USMG5;DCLRE1A;NIP7;ATPAF2;SLC35B2;BCS1L;NOP58;SSB;FPR3;GNB4;BOLA2;HNRNPAB;NOP14;LRPPRC;CYCS;SSR4;EXOC5;LMNB2;CCT2;FAR2;MRPL14;MMACHC;ZZZ3;DPH2;TNFAIP1;MRPL3;TMEM177;POLR2I;UTP15;CDKN1A;ERP44;MAP3K5;PRKCI;CASP1;VTI1B;SUPV3L1;CUTC;SSR3;CCT7;POLR3B;IMP4;RANGAP1;BYSL;SLC25A15;ANKRD16;ISOC2;LMAN2;NXT1;WBSCR22;CSE1L;DDX54;GAB2;BCAP31;MRPL42;ZNF182;DOLPP1;ATP9B;PUM1;TFB1M;GPHN;RCHY1;CDK4;POP1;PPIG;DDX52;DCTN2,NA,NA,NA,NA,NA
RSTRinMEDIA,module_25,0.2395259556000668,0.3096014950960083,1.2297641716169034,96,up,PEX6;ZNF775;GOLT1B;MINPP1;BAD;UGDH;TMED2;ACSL3;SLC25A13;ZC3H15;CNPY3;TCF12;NSF;MYL6B;ARL15;PSTPIP1;PSMD10;CTNNA1;SIN3B;CTDSP1;DPM1;RAB1A;RTN4;BCL2L12;XPO7;MTFR1;PGRMC1;TMED5;TMED7;LTB4R;NRAS;IBTK;GHITM;SEC24D;COPA;SPHK2;MGAT2;TNPO1;ZNF529;VPS26B;LARP4B;FAM98C;CCDC90B;SPCS3;ARHGAP30;ACBD3;ATP6V1A;ZCCHC9;PEX13;SLC35F5;E2F6,0.025063474165907332,0.004903723206373167,2.628395269958383,96,up
